gene	cell_logFC	cell_FDR	pct_cluster2	pct_cluster0	pb_logFC	pb_FDR	pb_AveExpr	pb_t	pb_P	direction_concordant	cell_sig	pb_sig	both_sig	both_sig_same_direction
AC098679.1	0.0062929097888155	4.2555637609661e-19	0.069	0.029							TRUE	FALSE	FALSE	FALSE
AC098829.1	-0.0197088446529123	0.0234487644951575	0.053	0.033							TRUE	FALSE	FALSE	FALSE
AC098850.3	-0.0728266480933917	5.96045033131036e-28	0.375	0.225	-0.183639816253231	0.0168415739319904	7.42033212798026	-3.06669952551336	0.00321282767180027	TRUE	TRUE	TRUE	TRUE	TRUE
AC099518.3	0.0686180352258006	2.41900704602716e-35	0.07	0.022							TRUE	FALSE	FALSE	FALSE
AC099669.1	-0.036259212078038	3.5612102508885e-10	0.09	0.05							TRUE	FALSE	FALSE	FALSE
AC100858.3	0.0188651710896618	4.67275647032821e-22	0.092	0.042							TRUE	FALSE	FALSE	FALSE
AC104123.1	0.0660459850757502	3.54842518099649e-20	0.188	0.111	0.0785976693584724	0.604169902351739	6.40792319067203	0.797534490805905	0.428204070042204	TRUE	TRUE	FALSE	FALSE	FALSE
AC104389.4	0.0197715428637195	5.27173148677951e-23	0.129	0.065							TRUE	FALSE	FALSE	FALSE
AC104596.1	-0.0260439574209786	1.80356729455725e-10	0.072	0.038							TRUE	FALSE	FALSE	FALSE
AC104806.2	-0.0347472661681655	9.45127362112874e-08	0.084	0.049							TRUE	FALSE	FALSE	FALSE
AC104986.2	0.0362878235343166	4.84391207160392e-34	0.128	0.056							TRUE	FALSE	FALSE	FALSE
AC105052.1	-0.00517339946458015	2.02406459400691e-15	0.063	0.028							TRUE	FALSE	FALSE	FALSE
AC105052.3	0.0937617325284482	3.3227130998929e-50	0.186	0.082							TRUE	FALSE	FALSE	FALSE
AC105285.1	0.0165973524657682	5.69827724915212e-16	0.069	0.031							TRUE	FALSE	FALSE	FALSE
AC105402.3	-0.420998654381447	2.11400047378633e-09	0.267	0.184	-0.573890163625192	2.72049100788118e-06	6.58939412254811	-6.03633827944964	9.85232652688413e-08	TRUE	TRUE	TRUE	TRUE	TRUE
AC106791.1	0.0374181265520968	1.38686308949996e-18	0.087	0.041							TRUE	FALSE	FALSE	FALSE
AC107214.1	0.0227723765265423	3.6605284369316e-16	0.056	0.023							TRUE	FALSE	FALSE	FALSE
AC107884.1	0.0867836534881664	2.15406820192998e-26	0.086	0.036							TRUE	FALSE	FALSE	FALSE
AC108062.1	0.106816296152861	3.73401494808969e-30	0.096	0.039							TRUE	FALSE	FALSE	FALSE
AC108488.2	0.021986849265363	6.44690471151424e-11	0.05	0.023							TRUE	FALSE	FALSE	FALSE
AC108866.1	-0.0160210546064299	3.30062884198911e-05	0.085	0.053							TRUE	FALSE	FALSE	FALSE
AC109466.1	-0.110311328537993	1	0.081	0.062							FALSE	FALSE	FALSE	FALSE
AC109826.1	0.0255358191628866	1.79299703609398e-14	0.065	0.03							TRUE	FALSE	FALSE	FALSE
AC109927.1	-0.0112456113567908	0.000161131673091202	0.056	0.032							TRUE	FALSE	FALSE	FALSE
AC110995.1	0.0730549746410221	5.32377568751449e-36	0.144	0.065							TRUE	FALSE	FALSE	FALSE
AC113133.1	-0.00821242040129708	3.24942143559361e-10	0.06	0.03							TRUE	FALSE	FALSE	FALSE
AC113414.1	-0.0157037980445369	0.000467797169889964	0.063	0.039							TRUE	FALSE	FALSE	FALSE
AC114763.1	0.0759828808443324	2.39260140586459e-25	0.131	0.065	0.0814953813432473	0.657240717216913	5.78562606123909	0.687019470993649	0.494648649963558	TRUE	TRUE	FALSE	FALSE	FALSE
AC114781.2	0.0985181799920435	5.92767628860235e-32	0.07	0.023							TRUE	FALSE	FALSE	FALSE
AC116366.3	0.0725097232626459	2.21765631358921e-38	0.215	0.109	0.0833952946514978	0.520072286353925	6.33837657250325	0.975920648389882	0.332920540359182	TRUE	TRUE	FALSE	FALSE	FALSE
AC116667.1	0.0946145586705361	1.45336299388325e-42	0.113	0.043							TRUE	FALSE	FALSE	FALSE
AC118549.1	0.108304732318052	3.65939475158661e-57	0.416	0.225	0.0391989633631608	0.7025037082933	7.64966070273261	0.601435919222723	0.549756545624868	TRUE	TRUE	FALSE	FALSE	FALSE
AC120193.1	-0.309169641292968	7.82903602084172e-11	0.314	0.211							TRUE	FALSE	FALSE	FALSE
AC123768.3	0.0263551693926781	1.77388631786536e-18	0.071	0.031							TRUE	FALSE	FALSE	FALSE
AC124312.1	-0.0910325795587785	1.4544903786108e-20	0.374	0.236	-0.130855144268174	0.215386956867162	7.43795890953635	-1.71779610744667	0.0908569310528656	TRUE	TRUE	FALSE	FALSE	FALSE
AC124319.2	0.0117600282524009	9.51061295665508e-17	0.1	0.051							TRUE	FALSE	FALSE	FALSE
AC126177.4	0.0902032315417444	5.16961691453104e-37	0.166	0.079							TRUE	FALSE	FALSE	FALSE
AC127024.2	-0.0265510898851883	0.000183152273582207	0.051	0.029							TRUE	FALSE	FALSE	FALSE
AC133919.2	-0.0544398777145076	8.65668447246712e-17	0.105	0.054							TRUE	FALSE	FALSE	FALSE
AC138035.1	0.0737037187947234	1.80628681095883e-36	0.103	0.039							TRUE	FALSE	FALSE	FALSE
AC138150.1	0.0983511766975668	7.97743765502235e-42	0.136	0.057							TRUE	FALSE	FALSE	FALSE
AC139887.2	0.132348227461335	3.65359453132391e-62	0.301	0.146	-0.0619121572667054	0.570986095566908	7.28143665621227	-0.863361110750684	0.391287844628483	FALSE	TRUE	FALSE	FALSE	FALSE
AC240565.1	0.0663476954393102	4.3133346212329e-33	0.087	0.032							TRUE	FALSE	FALSE	FALSE
AC242426.2	0.0178117020654067	1.05686369284661e-25	0.14	0.07							TRUE	FALSE	FALSE	FALSE
AC244021.1	-0.435884128543608	1	0.729	0.561	-0.496511225965204	3.43195968183022e-09	10.3793268220521	-8.05407382619259	3.32605120911881e-11	TRUE	FALSE	TRUE	FALSE	FALSE
AC244131.2	-0.056463839761409	0.00150104932394244	0.071	0.045							TRUE	FALSE	FALSE	FALSE
AC244453.3	0.180622841968619	4.76091802989313e-73	0.239	0.099	0.354060489571038	0.00442999706758015	6.08442870554703	3.60771555427257	0.000620267378245729	TRUE	TRUE	TRUE	TRUE	TRUE
AC245060.5	-0.308452029027688	1	0.077	0.064							FALSE	FALSE	FALSE	FALSE
AC245297.3	0.116709227188558	6.4295821050822e-59	0.515	0.293	0.0784217143832658	0.267371335136051	8.31271713653949	1.55963654750966	0.123968652710365	TRUE	TRUE	FALSE	FALSE	FALSE
ACAA1	-0.0330484106051536	1.9294857787888e-20	0.163	0.09							TRUE	FALSE	FALSE	FALSE
ACACA	-0.000859060084483776	4.5277643762308e-30	0.353	0.211	-0.105482300951991	0.266098326260413	7.54486208746993	-1.56386865825596	0.122971223459288	TRUE	TRUE	FALSE	FALSE	FALSE
ACAD10	0.00780625891133535	1.90465099858502e-22	0.125	0.063							TRUE	FALSE	FALSE	FALSE
ACAD9	0.00775766939234374	4.12563295955772e-18	0.118	0.062							TRUE	FALSE	FALSE	FALSE
ACADM	0.000474867249453004	5.21114443357202e-29	0.169	0.086							TRUE	FALSE	FALSE	FALSE
ACADSB	-0.0408587417142222	1.94225793229456e-08	0.104	0.063							TRUE	FALSE	FALSE	FALSE
ACADVL	-0.0592970771146799	9.78211307015199e-19	0.147	0.081							TRUE	FALSE	FALSE	FALSE
ACAP2	0.167604383088537	1.54136231308869e-58	0.732	0.452	0.120139943715539	0.0187837357094432	9.00734372912735	3.01735223888067	0.00370397179356085	TRUE	TRUE	TRUE	TRUE	TRUE
ACAP3	-0.220307527240284	1	0.122	0.097							FALSE	FALSE	FALSE	FALSE
ACAT1	-0.0320053498128495	1.31180839974569e-12	0.11	0.062							TRUE	FALSE	FALSE	FALSE
ACBD3	0.0544223373057811	1.32395094044101e-45	0.217	0.104	0.117981858909085	0.299625684322725	6.26390483284573	1.47173363376966	0.146183099747353	TRUE	TRUE	FALSE	FALSE	FALSE
ACBD4	-0.0349802997902629	5.43564402330404e-06	0.055	0.03							TRUE	FALSE	FALSE	FALSE
ACBD5	0.0428366920764251	2.33167448173369e-26	0.139	0.069							TRUE	FALSE	FALSE	FALSE
ACBD6	0.0674604896420314	3.48088476075846e-48	0.387	0.214	-0.00644618818218508	0.950285392598242	7.50662265339341	-0.103924227549533	0.917567073801822	FALSE	TRUE	FALSE	FALSE	FALSE
ACCS	0.00404744638748061	8.44405641896814e-11	0.058	0.028							TRUE	FALSE	FALSE	FALSE
ACER2	0.0433634523122127	2.2467408386502e-21	0.084	0.037							TRUE	FALSE	FALSE	FALSE
ACER3	0.109334412564134	1.07093615712465e-42	0.446	0.265	0.162006707034915	0.0204675337871022	7.50265183817339	2.97845633717316	0.00413944256393064	TRUE	TRUE	TRUE	TRUE	TRUE
ACIN1	0.0207726494639207	2.92519587682508e-60	0.399	0.207	-0.0451130046870382	0.619822155699274	7.65173896645315	-0.761512458663692	0.449256456643034	FALSE	TRUE	FALSE	FALSE	FALSE
ACLY	0.0126930590525566	1.56797307191317e-25	0.135	0.067							TRUE	FALSE	FALSE	FALSE
ACO1	0.00902122168307351	2.21396235499411e-15	0.094	0.048							TRUE	FALSE	FALSE	FALSE
ACO2	-0.0976305823597357	3.4332766726196e-11	0.202	0.13	-0.148192700069276	0.174684794104349	6.08920245397302	-1.85555188270876	0.068302893803711	TRUE	TRUE	FALSE	FALSE	FALSE
ACOT13	-0.00192755016223392	4.93827787303748e-12	0.066	0.032							TRUE	FALSE	FALSE	FALSE
ACOT7	-0.295315723681957	1	0.144	0.134							FALSE	FALSE	FALSE	FALSE
ACOT8	-0.0468768189547094	0.0258892248259799	0.059	0.038							TRUE	FALSE	FALSE	FALSE
ACOT9	0.0178902267763668	9.23228936282647e-25	0.135	0.068							TRUE	FALSE	FALSE	FALSE
ACOX1	0.0245493533773067	2.13411982946274e-21	0.115	0.058							TRUE	FALSE	FALSE	FALSE
ACOX3	0.00715801073640821	1.36025218454305e-21	0.096	0.045							TRUE	FALSE	FALSE	FALSE
ACP1	-0.0342951043020335	2.91563705638736e-14	0.099	0.052							TRUE	FALSE	FALSE	FALSE
ACP2	-0.0774477001669272	1	0.073	0.052							FALSE	FALSE	FALSE	FALSE
ACP6	0.0363883899156699	1.61762074946624e-21	0.083	0.037							TRUE	FALSE	FALSE	FALSE
ACPP	0.111724523765752	1.00577191868589e-42	0.123	0.048							TRUE	FALSE	FALSE	FALSE
ACSF2	0.0656945575098586	2.08050916414196e-36	0.129	0.055							TRUE	FALSE	FALSE	FALSE
ACSF3	0.0279105123222857	5.1346136973032e-35	0.172	0.083							TRUE	FALSE	FALSE	FALSE
ACSL1	0.298268988822504	3.64748996222799e-54	0.333	0.183							TRUE	FALSE	FALSE	FALSE
ACSL3	-0.0467628970187095	1.19388590303174e-24	0.373	0.229	0.00588236350808401	0.957912903906011	7.05722630016674	0.0862743117567703	0.931528156744101	FALSE	TRUE	FALSE	FALSE	FALSE
ACSL4	0.0505336161473555	2.08213861525811e-39	0.427	0.252	0.0865838116215716	0.358508890519195	7.64900808892277	1.32243467244525	0.19091215593065	TRUE	TRUE	FALSE	FALSE	FALSE
ACSL5	0.030827033101656	1.39010069965189e-12	0.061	0.029							TRUE	FALSE	FALSE	FALSE
ACSM5	0.084080745462462	1.565703850313e-42	0.2	0.096	0.0265632687619251	0.867822295169708	6.21413521829079	0.276869718769365	0.782807014482733	TRUE	TRUE	FALSE	FALSE	FALSE
ACSS1	0.0528587705162146	3.59446972274099e-48	0.218	0.102	0.11826385302046	0.285561707979187	6.34756100537522	1.50729876363483	0.136845307139223	TRUE	TRUE	FALSE	FALSE	FALSE
ACSS2	0.0523309954798155	1.58494333519622e-38	0.166	0.077							TRUE	FALSE	FALSE	FALSE
ACTA2	0.0384349286673816	2.4206721338086e-09	0.055	0.027							TRUE	FALSE	FALSE	FALSE
ACTB	-0.27688083155664	1	0.58	0.452	-0.190262321194889	0.00749941912588482	8.01358709891311	-3.40621228905604	0.00116479118787653	TRUE	FALSE	TRUE	FALSE	FALSE
ACTG1	-0.298805045924916	1	0.361	0.277	-0.217923181792002	0.00556665465556423	6.75331622193992	-3.51955626464391	0.000819168512180709	TRUE	FALSE	TRUE	FALSE	FALSE
ACTL6A	0.0695314882392751	1.7915794498247e-25	0.062	0.022							TRUE	FALSE	FALSE	FALSE
ACTN1	-0.210218690752057	1	0.105	0.089							FALSE	FALSE	FALSE	FALSE
ACTN2	-0.0542374888232632	0.673852893243443	0.056	0.038							FALSE	FALSE	FALSE	FALSE
ACTN4	-0.0315276897818537	1.11221757667926e-23	0.208	0.117	-0.089624597531543	0.494041278208503	6.31903160788948	-1.0264415211213	0.308697049632959	TRUE	TRUE	FALSE	FALSE	FALSE
ACTR10	-0.0528784641541251	4.68866850999176e-18	0.197	0.116							TRUE	FALSE	FALSE	FALSE
ACTR1A	-0.0591512450578935	6.7003644303801e-13	0.147	0.088							TRUE	FALSE	FALSE	FALSE
ACTR1B	-0.0531588264749763	1.69692129270181e-07	0.083	0.048							TRUE	FALSE	FALSE	FALSE
ACTR2	0.134069523825692	3.21498393791794e-56	0.58	0.335	0.120781464470445	0.0779947088916266	8.21496706165138	2.34111721135598	0.0224774345951385	TRUE	TRUE	FALSE	FALSE	FALSE
ACTR3	0.203833178765714	3.33233855083246e-89	0.503	0.253	0.19096566771924	0.00430052636127078	7.82921759118206	3.61992418560491	0.000596655531887606	TRUE	TRUE	TRUE	TRUE	TRUE
ACTR3B	-0.0793986393886899	1.65892527399247e-12	0.145	0.087							TRUE	FALSE	FALSE	FALSE
ACTR3C	0.0373177097326818	7.16955355972768e-13	0.055	0.024							TRUE	FALSE	FALSE	FALSE
ACTR6	9.85470847698067e-05	4.41753142636134e-15	0.087	0.044							TRUE	FALSE	FALSE	FALSE
ACVR1	0.0699327740801838	4.42164420257827e-37	0.186	0.091	-0.0405888565355903	0.79418216812091	6.21891116444585	-0.422859858949664	0.673869949843986	FALSE	TRUE	FALSE	FALSE	FALSE
ACVR1B	-0.0599385376287193	4.59306017987643e-12	0.124	0.072							TRUE	FALSE	FALSE	FALSE
ACVR2A	0.0312701295104333	4.10386825431076e-27	0.179	0.095	0.0074329704572991	0.963610093384759	6.09930466115235	0.0740048781268446	0.941246278414595	TRUE	TRUE	FALSE	FALSE	FALSE
ACVR2B	0.00537571047221641	1.65457104683881e-21	0.079	0.034							TRUE	FALSE	FALSE	FALSE
ACY3	0.0106355109086306	1.05434464521642e-13	0.087	0.045							TRUE	FALSE	FALSE	FALSE
ACYP1	-0.0412879136776614	5.68347941140161e-05	0.063	0.037							TRUE	FALSE	FALSE	FALSE
ACYP2	0.0906291020539993	9.40317521419392e-42	0.434	0.256	0.0779520179276521	0.311737581905757	7.9026348939302	1.44302209261264	0.154079937192899	TRUE	TRUE	FALSE	FALSE	FALSE
ADA2	0.0410579927168044	7.78607712502819e-39	0.185	0.089	-0.00359839512864447	0.983555679538281	6.1565552672514	-0.0355374877304277	0.971766055223489	FALSE	TRUE	FALSE	FALSE	FALSE
ADAL	-0.0131089702716775	4.91189833014063e-06	0.061	0.035							TRUE	FALSE	FALSE	FALSE
ADAM10	0.134221777471786	4.89102099054489e-56	0.671	0.404	0.0559291454630699	0.355070509711958	8.97539371037784	1.33075100586348	0.188175597852958	TRUE	TRUE	FALSE	FALSE	FALSE
ADAM11	-0.0588607789068636	0.197161109098135	0.064	0.043							FALSE	FALSE	FALSE	FALSE
ADAM15	-0.0272544020467015	1.57813428602361e-07	0.058	0.031							TRUE	FALSE	FALSE	FALSE
ADAM17	0.122375008926792	5.20583859518195e-64	0.394	0.204	0.178874704544714	0.0132969812352738	7.37712318319904	3.17381033151359	0.00234838004147633	TRUE	TRUE	TRUE	TRUE	TRUE
ADAM22	-0.185576646003146	1	0.162	0.129							FALSE	FALSE	FALSE	FALSE
ADAM23	-0.249517981288043	1	0.155	0.136	-0.458891407043608	0.00121627044517312	5.71194634635168	-4.09234849111393	0.000126248934247759	TRUE	FALSE	TRUE	FALSE	FALSE
ADAM28	0.165160954232539	5.12901737432937e-34	0.901	0.686	0.126995753191231	0.00182520643805125	10.1171569467841	3.94364176226544	0.000207987667767384	TRUE	TRUE	TRUE	TRUE	TRUE
ADAM32	0.00471289947744502	5.87778377823551e-12	0.066	0.033							TRUE	FALSE	FALSE	FALSE
ADAM9	0.0652537872703565	9.5956788669113e-49	0.391	0.214	0.0750874100705962	0.441780556784213	7.2230465333742	1.14297059191569	0.257473239411025	TRUE	TRUE	FALSE	FALSE	FALSE
ADAMTS10	-0.00152387373549789	6.40573481820256e-29	0.187	0.098	-0.104063051333943	0.419519747262613	6.38874184809122	-1.19551646484552	0.236467033609966	TRUE	TRUE	FALSE	FALSE	FALSE
ADAMTS17	0.0495868791926234	7.87761606655564e-09	0.116	0.073							TRUE	FALSE	FALSE	FALSE
ADAMTS19	-0.0787639975037358	1	0.05	0.038							FALSE	FALSE	FALSE	FALSE
ADAMTS9-AS2	-0.170189493105837	1	0.073	0.068							FALSE	FALSE	FALSE	FALSE
ADAMTSL2	-0.164209649186794	6.29995068705045e-24	0.262	0.156	-0.377925736336823	1.46545966254658e-05	7.36086335393188	-5.5288620091679	6.95168317351861e-07	TRUE	TRUE	TRUE	TRUE	TRUE
ADAP1	-0.102803541712981	1	0.063	0.047							FALSE	FALSE	FALSE	FALSE
ADAP2	0.0321714459090567	4.30619356594692e-42	0.598	0.364	-0.0614257282613311	0.358383588548519	8.51741974860105	-1.32291275751874	0.190754029405957	FALSE	TRUE	FALSE	FALSE	FALSE
ADAR	0.0521143798313977	2.28737973509388e-45	0.317	0.168	0.062145930505451	0.538184141619357	6.91337614812476	0.939579041064125	0.351103043678224	TRUE	TRUE	FALSE	FALSE	FALSE
ADARB1	-0.0102588311863392	9.78290590110129e-19	0.131	0.07							TRUE	FALSE	FALSE	FALSE
ADARB2	-0.306282153398787	1	0.147	0.123	-0.724010562546394	1.65232170380386e-06	5.98197365004743	-6.17721479984214	5.68894236198727e-08	TRUE	FALSE	TRUE	FALSE	FALSE
ADAT1	0.0539127653028328	1.48820955768021e-25	0.083	0.034							TRUE	FALSE	FALSE	FALSE
ADAT2	0.0323908724758556	6.44192403752335e-20	0.081	0.036							TRUE	FALSE	FALSE	FALSE
ADCK1	0.0406285305205514	9.92313180047461e-21	0.129	0.067							TRUE	FALSE	FALSE	FALSE
ADCK5	-0.0371455434405827	0.000211164305167245	0.054	0.031							TRUE	FALSE	FALSE	FALSE
ADCY1	-0.156787724865021	0.430607227626453	0.152	0.114							FALSE	FALSE	FALSE	FALSE
ADCY2	-0.296576954871529	1	0.182	0.157	-0.539900145774291	1.67068705962007e-05	6.09199863491673	-5.48467020706885	8.22347876834161e-07	TRUE	FALSE	TRUE	FALSE	FALSE
ADCY3	-0.100627129607212	1	0.067	0.05							FALSE	FALSE	FALSE	FALSE
ADCY7	0.155163100870549	2.3656911916886e-79	0.454	0.23	0.0611214398062406	0.435100171084806	7.7434350895795	1.15798608357131	0.251339425531009	TRUE	TRUE	FALSE	FALSE	FALSE
ADCY9	-0.117830282117163	0.0180281176974712	0.082	0.056							TRUE	FALSE	FALSE	FALSE
ADD1	0.0190465746632744	5.76238056053677e-38	0.47	0.276	-0.00641828742372257	0.939720425368247	7.75103614501688	-0.124133227052927	0.901613935280629	FALSE	TRUE	FALSE	FALSE	FALSE
ADD2	-0.144180044878343	1	0.114	0.085							FALSE	FALSE	FALSE	FALSE
ADD3	-0.153039821207994	0.00722158549497224	0.133	0.093							TRUE	FALSE	FALSE	FALSE
ADGRB2	-0.196402623075478	1	0.118	0.096							FALSE	FALSE	FALSE	FALSE
ADGRB3	-0.43283372070792	7.11819737285317e-14	0.646	0.578	-0.464313133704751	7.78952946493539e-06	8.87652049938535	-5.72701773172103	3.25805364001378e-07	TRUE	TRUE	TRUE	TRUE	TRUE
ADGRE2	0.0610347485852328	8.98032577295455e-32	0.18	0.092							TRUE	FALSE	FALSE	FALSE
ADGRG1	0.111316829118106	2.14550636323117e-57	0.394	0.211	0.0205334703603225	0.845339197265418	7.50952352053272	0.323323026493806	0.74754559860311	TRUE	TRUE	FALSE	FALSE	FALSE
ADGRG5	0.0244775103212694	3.80076803876689e-12	0.05	0.022							TRUE	FALSE	FALSE	FALSE
ADGRG6	0.0464525051333259	3.71360512256518e-19	0.107	0.055							TRUE	FALSE	FALSE	FALSE
ADGRL1	-0.0931171032032081	2.21077071856525e-11	0.141	0.086							TRUE	FALSE	FALSE	FALSE
ADGRL2	-0.296718028351113	1	0.16	0.131	-0.652726240234213	1.64807233123873e-07	6.07657271089014	-6.87655409436149	3.61474676068683e-09	TRUE	FALSE	TRUE	FALSE	FALSE
ADGRL3	-0.511209761800943	1	0.39	0.354	-0.700837768413143	5.52099901798905e-11	7.28982381365462	-9.31839881144441	2.25289426900854e-13	TRUE	FALSE	TRUE	FALSE	FALSE
ADGRV1	-0.306451007774932	1	0.124	0.118							FALSE	FALSE	FALSE	FALSE
ADH5	-0.03642859694181	1.78648446030186e-08	0.076	0.042							TRUE	FALSE	FALSE	FALSE
ADHFE1	0.00426440830336974	3.57620037491166e-11	0.058	0.028							TRUE	FALSE	FALSE	FALSE
ADI1	-0.0149090007350538	6.74102999245508e-08	0.057	0.03							TRUE	FALSE	FALSE	FALSE
ADIPOR1	0.0138485094316403	2.2263925772927e-20	0.086	0.039							TRUE	FALSE	FALSE	FALSE
ADIPOR2	0.0740916910822976	3.33433776069065e-47	0.295	0.154	-0.024133155057861	0.823974642122257	7.09178081041389	-0.364973873216559	0.716380911755872	FALSE	TRUE	FALSE	FALSE	FALSE
ADK	0.0908602798537608	5.51864686171933e-37	0.614	0.395	-0.0123605630957856	0.870578922307908	8.90680807150772	-0.272054574779466	0.786489776519827	FALSE	TRUE	FALSE	FALSE	FALSE
ADNP	0.0806694545933133	2.09615877963192e-53	0.491	0.277	-0.0182166539257431	0.850206300779868	7.98279814319421	-0.31421751306585	0.754417482284331	FALSE	TRUE	FALSE	FALSE	FALSE
ADNP2	0.0541449418557133	7.50408745108471e-33	0.13	0.058							TRUE	FALSE	FALSE	FALSE
ADPGK	0.172772040855161	4.33599472655466e-84	0.385	0.181	0.185683853173438	0.0186554932955711	7.20547027277394	3.02162958653786	0.00365877948081973	TRUE	TRUE	TRUE	TRUE	TRUE
ADPRHL2	-0.0737923640298617	5.75752134740888e-08	0.083	0.048							TRUE	FALSE	FALSE	FALSE
ADRB2	0.0248195126596247	2.14743213894908e-32	0.114	0.048							TRUE	FALSE	FALSE	FALSE
ADSS	0.0179859521495229	8.70638515353418e-22	0.119	0.059							TRUE	FALSE	FALSE	FALSE
AEBP2	0.0233171643443266	2.6214234568862e-33	0.412	0.248	-0.0384987011922483	0.674034353742915	7.69019585739549	-0.650522085155915	0.517773902951711	FALSE	TRUE	FALSE	FALSE	FALSE
AES	-0.158455623313752	1.29122588669032e-07	0.227	0.154	-0.271334611632128	0.0134900146182222	6.24166304047922	-3.1657608533642	0.0024048763626976	TRUE	TRUE	TRUE	TRUE	TRUE
AF117829.1	0.0584593670029441	2.4205554336283e-42	0.255	0.131	0.0262569039818706	0.837805453975407	6.82338119677304	0.337982796279122	0.736525223119926	TRUE	TRUE	FALSE	FALSE	FALSE
AF127577.4	0.0041245863989291	4.44838999147317e-26	0.133	0.065							TRUE	FALSE	FALSE	FALSE
AF127936.1	0.0492418590060954	3.74450015061989e-19	0.066	0.027							TRUE	FALSE	FALSE	FALSE
AF127936.2	0.144815767909957	3.06319209213818e-61	0.137	0.047							TRUE	FALSE	FALSE	FALSE
AFAP1	0.0644879926249696	5.25968453657618e-31	0.142	0.067							TRUE	FALSE	FALSE	FALSE
AFDN	-0.040671676178465	3.9995956825737e-29	0.269	0.154	-0.0945364700257777	0.391561703986492	7.04188177616271	-1.25475995895361	0.214305385553433	TRUE	TRUE	FALSE	FALSE	FALSE
AFF1	0.227820915902411	8.22307685927405e-61	0.783	0.518	0.105728565603568	0.0407348211438426	9.47578907838674	2.66770711546466	0.00974564814483736	TRUE	TRUE	TRUE	TRUE	TRUE
AFF3	0.225923830941696	2.78514343781986e-22	0.365	0.246	0.0870778598783252	0.475457368296587	7.88141566701496	1.07125635055303	0.288233145738584	TRUE	TRUE	FALSE	FALSE	FALSE
AFF4	-0.0282896176016438	6.60080906665133e-41	0.463	0.267	-0.0154388623614223	0.867822295169708	7.88381771463299	-0.277632746105786	0.782223884042284	TRUE	TRUE	FALSE	FALSE	FALSE
AFG1L	0.00229051470598463	8.43676311580263e-19	0.134	0.073							TRUE	FALSE	FALSE	FALSE
AFG3L2	-0.00897256978617833	7.48879114093176e-20	0.156	0.086							TRUE	FALSE	FALSE	FALSE
AFMID	-0.0219770294152269	0.000115910893900663	0.055	0.032							TRUE	FALSE	FALSE	FALSE
AFTPH	0.132896907449122	1.55684465837425e-66	0.422	0.219	0.100814718769682	0.188777656371883	7.52291415515168	1.80553815721954	0.0758769667029041	TRUE	TRUE	FALSE	FALSE	FALSE
AGAP1	-0.0887796291860241	3.26777337244525e-14	0.351	0.235	-0.228159993119595	0.00633683211285217	7.68922698247124	-3.47254746579505	0.000948666271421633	TRUE	TRUE	TRUE	TRUE	TRUE
AGAP2	-0.0605535078417027	0.340326564093898	0.058	0.039							FALSE	FALSE	FALSE	FALSE
AGAP3	-0.13316351003615	5.44437684142661e-08	0.23	0.155	-0.180858060571074	0.121359683528036	6.28363622386444	-2.0859170202171	0.0411341544016221	TRUE	TRUE	FALSE	FALSE	FALSE
