Rank	Term	P_value	Z_score	Combined_score	Overlapping_genes	Adjusted_p_value	Old_p_value	Old_adjusted_p_value	Library	Query_label	TF	neglog10_adjP
5	SALL4 CHEA	0.00041014573202002397	4.899887232176419	38.21421080956986	FGD4;CEBPB;SPRED1;DOCK8;BMP2K;RANBP9;IL6ST;MED13L	0.007136535737148416	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SALL4	2.1465125550789694
6	SPI1 CHEA	0.0007615146438161649	2.9461679239387584	21.154078332024856	LYN;UVRAG;CEBPB;RNF13;DOCK8;ANKRD44;RANBP9;PTPRJ;SAMSN1;APBB1IP;ELMO1;PELI1;HCLS1;PICALM	0.011041962335334391	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SPI1	1.9569537385927593
7	ESR1 CHEA	0.0010608199151585646	6.97668668315083	47.78132593492158	LYN;BMP2K;PDK4;GAB2;MED13L	0.011753831102977641	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ESR1	1.9298205541841373
8	AR CHEA	0.0010808120554462199	2.8340038293569694	19.356366931795268	UVRAG;MAML2;BNC2;WNT5A;SAMSN1;ETV6;SPRED1;CHST11;BMP2K;MAML3;ST6GALNAC3;RIN2;RREB1;PAG1	0.011753831102977641	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	AR	1.9298205541841373
9	TP63 CHEA	0.0015146829228261402	2.5502875047343596	16.55786698078259	FAM49B;WSB1;MAML2;CCNH;GAB2;PLXDC2;TGFBR1;CHST11;GNAQ;BLNK;PELI1;HCLS1;RIN2;RREB1;RHOQ;PICALM	0.014304970794964246	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	TP63	1.8445130245136518
10	GATA2 CHEA	0.0016442495166625571	3.108402604497335	19.92632543549202	MBNL1;CEBPB;CHST11;GNAQ;DOCK8;ELMO1;TM6SF1;PIK3AP1;RREB1;MED13L;PICALM	0.014304970794964246	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	GATA2	1.8445130245136518
11	STAT3 ENCODE	0.003385083044411088	2.9813519813519815	16.95905356218721	MKLN1;MBNL1;RBM47;B4GALT1;MAML2;IFNGR1;TBC1D9;IL6ST;PICALM;ETV6	0.026772929533069516	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	STAT3	1.5723041050761704
12	RCOR1 ENCODE	0.008549675756639596	2.7411160268303125	13.052816026335083	SPRED1;TCF12;RANBP9;MAML3;IL6ST;FBXO11;RREB1;RHOQ;PICALM	0.05726779580686403	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	RCOR1	1.242089532223462
13	USF2 ENCODE	0.008778535280884407	2.454549737356606	11.623387023139474	UVRAG;SPRED1;WSB1;BMP2K;DLEU2;DIP2B;ST6GALNAC3;PHC3;RREB1;MED13L;PICALM	0.05726779580686403	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	USF2	1.242089532223462
14	SUZ12 CHEA	0.009215507371219499	2.081991549617449	9.758018800045875	LYN;PRKCH;DOCK8;WNT5A;KCNK13;TBC1D9;GAB2;TM6SF1;TGFBR1;SH3RF3;ZEB2;CALCR;CHST11;ST8SIA4;PIK3AP1;PAG1	0.05726779580686403	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SUZ12	1.242089532223462
15	NANOG CHEA	0.009945386476551216	2.8609732612399084	13.19093637080537	FGD4;SPRED1;B4GALT1;SLC9A9;ELMO1;BLNK;TBC1D9;IL6ST	0.05768324156399705	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	NANOG	1.238950342016093
16	IRF8 CHEA	0.02284271060386328	5.18486807618382	19.594255356497303	ZEB2;BLNK;PTPRJ	0.1202555988202117	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	IRF8	0.9198946947452418
17	TCF3 ENCODE	0.02473370002676498	2.269488634109573	8.39617425976009	MEF2A;CEBPB;B4GALT1;ANKRD44;BMP2K;BLNK;PELI1;TAB2;IL6ST	0.1202555988202117	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	TCF3	0.9198946947452418
18	USF1 ENCODE	0.02488046872142311	1.9594847966087878	7.237694464697074	UVRAG;WSB1;FAM13A;NPL;PHC3;MED13L;SPRED1;BMP2K;DLEU2;DIP2B;ST6GALNAC3;RREB1;PICALM	0.1202555988202117	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	USF1	0.9198946947452418
19	TCF3 CHEA	0.028859110576524658	2.108879964301651	7.47667444359188	SPRED1;B4GALT1;ANKRD44;SLC9A9;ELMO1;TBC1D9;DIP2B;IL6ST;RAF1;ARHGAP24	0.13214434842934975	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	TCF3	0.8789514061110284
20	NFE2L2 CHEA	0.03167941326535332	2.0737812911725957	7.158875992806551	CEBPB;SPRED1;MAML2;CHST11;ANKRD44;WNT5A;ST8SIA4;PLA2G4A;RAF1;PLXDC2	0.13780544770428693	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	NFE2L2	0.8607336136247219
21	CEBPB ENCODE	0.035632562673450954	4.334064487826278	14.451917999802893	CEBPB;RHOQ;ETV6	0.14762061679001112	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	CEBPB	0.8308529844312463
22	ZBTB7A ENCODE	0.0425851772866195	1.6760776377313593	5.290118430486309	MEF2A;CEBPB;TCF12;RANBP9;PTPRJ;TGFBR1;SPRED1;CDK6;BMP2K;PELI1;TAB2;MAML3;TBC1D12;DLEU2;DIP2B;RREB1;PICALM	0.1684050192698135	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ZBTB7A	0.7736449686041956
23	STAT3 CHEA	0.059153440216621056	3.506221116246001	9.914262808770623	IL6ST;PLD1;ETV6	0.22375431734113183	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	STAT3	0.6502285762161135
24	SMC3 ENCODE	0.07087962968485496	1.7771135781383434	4.70361480994614	SH3RF3;CEBPB;CHST11;ANKRD44;PTPRJ;DIP2B;PIK3AP1;RHOQ;MED13L;C1QC	0.24781943885640786	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SMC3	0.6058646307405733
25	EGR1 CHEA	0.07339257283900931	2.6244640943194	6.854923157414004	CDK6;MAML2;IFNGR1;RANBP9	0.24781943885640786	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	EGR1	0.6058646307405733
26	FOXA2 ENCODE	0.07406098172720235	2.6159188034188032	6.808887283453697	B4GALT1;MAML3;RIN2;MED13L	0.24781943885640786	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	FOXA2	0.6058646307405733
27	TRIM28 CHEA	0.08828882757832439	2.94232780516958	7.141446532679638	CDK6;WNT5A;ETV6	0.284486222196823	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	TRIM28	0.5459387618481193
28	BHLHE40 ENCODE	0.09705854230490718	2.368701550387597	5.524856503009494	UVRAG;SPRED1;DLEU2;PICALM	0.2995438972314192	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	BHLHE40	0.5235395240980454
29	FOS ENCODE	0.0998479657438064	1.949185689719122	4.491131597589988	UVRAG;RNF13;HNRNPC;IL6ST;FBXO11;RHOQ	0.2995438972314192	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	FOS	0.5235395240980454
30	ZKSCAN1 ENCODE	0.12116571332561664	3.4213075060532687	7.220998411655919	FAM49B;GAB2	0.35138056864428824	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ZKSCAN1	0.45422225867422916
31	PPARG CHEA	0.13023278950511827	1.9235352532274081	3.9209953158746313	UVRAG;DOCK8;RAF1;FBXO11;PICALM	0.3654920221595255	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	PPARG	0.43712209824075504
32	POU5F1 CHEA	0.1425669068348532	2.354591225125869	4.586611538197625	ENTPD1;SPRED1;IL6ST	0.38760377795725715	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	POU5F1	0.4116119985511137
33	ZNF384 ENCODE	0.15877751119072112	1.6906077348066297	3.1111431787829007	FAM49B;SPRED1;CHST11;RNF13;TCF12;PELI1	0.41351524091649744	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ZNF384	0.38350847904020474
34	CEBPD ENCODE	0.16160365736966567	1.6809679682020107	3.063746508607803	CEBPB;SPRED1;B4GALT1;FBXO11;MED13L;ETV6	0.41351524091649744	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	CEBPD	0.38350847904020474
35	PPARD CHEA	0.17119568193221832	2.1515683263873657	3.797406296175161	MEF2A;MAML2;PLA2G4A	0.42554355223151413	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	PPARD	0.37105598545980056
36	PBX3 ENCODE	0.18352918044125285	1.4631083202511774	2.480526928840727	MEF2A;UVRAG;SPRED1;RNF13;TCF12;HNRNPC;MAML3;TBC1D12;IL6ST	0.4435288527330277	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	PBX3	0.3530781229006673
37	SOX2 CHEA	0.1917951030208229	1.5879423401488533	2.622213090597557	SPRED1;ELMO1;TBC1D9;FOXN3;IL6ST;ETV6	0.45097767467058353	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SOX2	0.3458449570297098
38	CHD1 ENCODE	0.23029090651744152	1.5587044534412955	2.288820258909064	WSB1;PTPRJ;DIP2B;FBXO11;MED13L	0.5272449701846686	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	CHD1	0.2779875546543135
39	REST CHEA	0.3094473560727601	1.2734481815695926	1.4937130685902247	MKLN1;SLC9A9;ELMO1;BLNK;RAF1;ST6GALNAC3;PIK3AP1;MED13L	0.6903056404700033	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	REST	0.16095857798792212
40	EZH2 CHEA	0.3324986733898361	1.7077724706904038	1.8804614131193753	PRKCH;KCNK13	0.7231846146228934	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	EZH2	0.14075082182397441
41	BCL3 ENCODE	0.39720591241482345	1.4781986595376158	1.3648215048179724	FAM49B;MBNL1	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	BCL3	0.08928215417883921
42	ZEB1 ENCODE	0.41300066113378575	1.9042809042809044	1.6839671916127796	ANKS1A	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ZEB1	0.08928215417883921
43	RELA ENCODE	0.437104341546991	1.2486229290353001	1.0333395396865666	BMP2K;IL6ST;ETV6	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	RELA	0.08928215417883921
44	SRF ENCODE	0.44215469992961104	1.3470074898646327	1.0992866947737296	B4GALT1;RAF1	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SRF	0.08928215417883921
45	HNF4A ENCODE	0.45659271366353105	1.105069608615708	0.8663342412354855	LYN;CEBPB;WSB1;B4GALT1;IFNGR1;RREB1;IL13RA1	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	HNF4A	0.08928215417883921
46	E2F6 ENCODE	0.4581721280278702	1.0578522267508697	0.825664601260214	MEF2A;FAM49B;MBNL1;B4GALT1;DOCK8;TCF12;GAB2;NPL;PLD1;CDK6;RAP1A;GNB4;TBC1D12;DLEU2;ST6GALNAC3;PICALM;IL13RA1	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	E2F6	0.08928215417883921
47	ATF2 ENCODE	0.4591229935682361	1.0613738621990918	0.8262128390389801	LYN;MEF2A;DOCK4;CCNH;TCF12;TBC1D9;RANBP9;FBXO11;FAM135A;HNRNPC;DLEU2;RAF1;ANKS1A;RHOQ;PICALM	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ATF2	0.08928215417883921
48	ZBTB33 ENCODE	0.46774295848921826	1.146251193887297	0.8709633439172377	FAM135A;USP53;CCNH;TAB2	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ZBTB33	0.08928215417883921
49	RUNX1 CHEA	0.47137698768971853	1.0885613788839594	0.8187038634388646	GNAQ;DOCK8;TCF12;ELMO1;IL6ST;FBXO11;ETV6	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	RUNX1	0.08928215417883921
50	TP53 CHEA	0.47547326334747025	1.2607352089100625	0.9372868172337755	BNC2;FOXN3	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	TP53	0.08928215417883921
51	ZC3H11A ENCODE	0.47727509120180356	1.560290404040404	1.1540879003160078	DIP2B	0.8141751555795472	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ZC3H11A	0.08928215417883921
52	ERG CHEA	0.515386675547343	1.3955640319276683	0.9250326397711035	TM6SF1	0.8495398152221971	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ERG	0.07081626232043274
53	CTCF ENCODE	0.5439737613640816	1.0061701353110675	0.6126109792824573	SH3RF3;CEBPB;SPRED1;CHST11;KCNK13;DIP2B;FBXO11;RHOQ;C1QC	0.8495398152221971	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	CTCF	0.07081626232043274
54	BRCA1 ENCODE	0.5519858725728062	0.99330775408227	0.5902560739924554	MEF2A;DOCK4;MBNL1;WSB1;USP53;RNF13;CCNH;IFNGR1;TCF12;RANBP9;SPRED1;FAM135A;TAB2;HNRNPC;RAF1;ANKS1A	0.8495398152221971	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	BRCA1	0.07081626232043274
55	KLF4 CHEA	0.5526458897801582	1.0139350412691608	0.601301833132672	UVRAG;RNF13;B3GNT5;PTPRJ;IL6ST	0.8495398152221971	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	KLF4	0.07081626232043274
56	SP2 ENCODE	0.559018395028735	1.0063860358682348	0.5852868447354944	UVRAG;RNF13;HNRNPC;TBC1D12;IL6ST	0.8495398152221971	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SP2	0.07081626232043274
57	TCF7L2 ENCODE	0.5611366583276874	1.0302168503377178	0.5952498236855418	CDK6;CHST11;PLD1	0.8495398152221971	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	TCF7L2	0.07081626232043274
58	MYOD1 ENCODE	0.566359876814798	1.2081420263238445	0.6868596439049133	SLC9A9	0.8495398152221971	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	MYOD1	0.07081626232043274
59	CREB1 CHEA	0.5895736246585875	0.967075972194162	0.5109600765219108	UVRAG;CEBPB;WSB1;USP53;CCNH;HNRNPC;ANKS1A	0.8582367469950939	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	CREB1	0.06639289428303291
60	FOXP2 ENCODE	0.5918874117207544	1.125549278091651	0.5902817634935079	MAML3	0.8582367469950939	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	FOXP2	0.06639289428303291
61	RAD21 ENCODE	0.6120734882471126	0.9450763016916499	0.4639407207007523	SH3RF3;CEBPB;MAML2;DIP2B;RHOQ;C1QC	0.8729572701229311	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	RAD21	0.05900701380186723
62	E2F1 CHEA	0.6276483961631572	0.9281189083820662	0.4322947219370542	LYN;SPRED1;HNRNPC;PICALM	0.8807324268741077	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	E2F1	0.055156013474841975
63	FOXA1 ENCODE	0.6440121337651465	0.9752426223014459	0.4291435319722849	MAML3	0.8817629937606255	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	FOXA1	0.05464813180001367
64	IRF3 ENCODE	0.6486532367894257	0.901593252108716	0.3902609583860998	UVRAG;RNF13;HNRNPC	0.8817629937606255	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	IRF3	0.05464813180001367
65	ZMIZ1 ENCODE	0.6760708546374937	0.8695054945054945	0.340374354842878	MEF2A;CEBPB;WSB1;CDK6	0.9048948362071069	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ZMIZ1	0.043401890086257416
66	SP1 ENCODE	0.6913002677914011	0.8433106841611996	0.3113342889901493	UVRAG;HNRNPC;FBXO11	0.9112594439068469	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SP1	0.04035795780661274
67	IRF1 ENCODE	0.7347355425334876	0.7571131158917418	0.23337606786661397	GNB4	0.9448399872447887	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	IRF1	0.024641734920082932
68	YY1 ENCODE	0.7384956222143176	0.8536532784982256	0.2587765444527654	DOCK4;MBNL1;CEBPB;WSB1;TCF12;TAB2;HNRNPC;RAF1;PHC3;RREB1;MED13L;PICALM	0.9448399872447887	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	YY1	0.024641734920082932
69	NFIC ENCODE	0.7554488001909503	0.7129569072015115	0.19994396571314432	SPRED1	0.9525224002407634	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	NFIC	0.021124802333112754
70	RFX5 ENCODE	0.7731592859459543	0.7087165207195985	0.1823316336558901	CEBPB;RHOQ	0.9609265411042575	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	RFX5	0.017309811095716356
71	EZH2 ENCODE	0.8189000094264958	0.5863681323621976	0.11715241901640694	PIK3AP1	0.9887629052232303	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	EZH2	0.004907835094104462
72	PML ENCODE	0.8189418721613818	0.735046166198314	0.14681971761690343	MBNL1;WSB1;USP53;DLEU2;RAF1;ANKS1A	0.9887629052232303	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	PML	0.004907835094104462
73	NR2C2 ENCODE	0.8296516331183426	0.5658591647130329	0.10567385125164853	RAF1	0.9887629052232303	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	NR2C2	0.004907835094104462
74	NFYB ENCODE	0.8541931189642724	0.7726550079491256	0.12176886550687795	UVRAG;DOCK4;RNF13;CCNH;FBXO11;PHC3;TGFBR1;MED13L;PDK4;HNRNPC;TBC1D12;DLEU2;IL6ST;RHOQ;PICALM	0.9930386955278959	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	NFYB	0.0030338281140731113
75	REST ENCODE	0.8560678409723241	0.5161034428050135	0.08020539229096763	RNF13	0.9930386955278959	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	REST	0.0030338281140731113
76	TAF1 ENCODE	0.8743792377082996	0.7427328939790531	0.09970527105111195	MEF2A;UVRAG;DOCK4;MBNL1;WSB1;RNF13;TCF12;FBXO11;PHC3;HNRNPC;IL6ST;RAF1;PICALM	0.9986511525248837	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	TAF1	0.0005861924464088113
77	CREB1 ENCODE	0.88386366372892	0.6890232014037824	0.0850616056203042	DOCK4;WSB1;FAM135A;CCNH;IFNGR1;HNRNPC;DLEU2;ANKS1A	0.9986511525248837	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	CREB1	0.0005861924464088113
78	BCLAF1 ENCODE	0.9300812229850155	0.4579457224585948	0.033193444709703895	MBNL1;TCF12	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	BCLAF1	0.00016269413181771168
79	ELF1 ENCODE	0.9400113043443862	0.6122090469916557	0.03787331962301629	MEF2A;UVRAG;DOCK4;PRKCH;CDK6;CCNH;ANKS1A;ETV6	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	ELF1	0.00016269413181771168
80	MYC CHEA	0.9457490988974008	0.3413152504061595	0.019037871204147513	HNRNPC	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	MYC	0.00016269413181771168
81	MAX ENCODE	0.954621953574521	0.5506901769446932	0.025573984085781324	FAM49B;CEBPB;SPRED1;RNF13;BMP2K;PICALM	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	MAX	0.00016269413181771168
82	NRF1 ENCODE	0.9644574717260662	0.5053697109048594	0.018289097976610005	FAM49B;PELI1;HNRNPC;RAF1;PHC3	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	NRF1	0.00016269413181771168
83	NFYA ENCODE	0.9746885622038355	0.5022186824439641	0.01287552218409585	UVRAG;RNF13;HNRNPC;IL6ST;FBXO11;RHOQ	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	NFYA	0.00016269413181771168
84	SIX5 ENCODE	0.9757696564501135	0.35149884129475967	0.008621819526249625	DOCK4;PELI1	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SIX5	0.00016269413181771168
85	SIN3A ENCODE	0.9794809489102515	0.3393105692232606	0.007034753525385565	CEBPB;ANKS1A	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	SIN3A	0.00016269413181771168
86	GABPA ENCODE	0.9986853694127629	0.26511060531679087	0.00034875180090348693	RNF13;HNRNPC;ANKS1A	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	GABPA	0.00016269413181771168
87	MYC ENCODE	0.9996254530775769	0.12266655991887168	4.595298881442386e-05	CEBPB	0.9996254530775769	0	0	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	primary_candidate	MYC	0.00016269413181771168
1	PPARA mouse	0.0015751859953084873	14.282186526012946	92.16840432528492	CEBPB;PDK4;IL6ST	0.07147025028139635	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	PPARA	1.1458746970419833
2	NFATC1 mouse	0.0021657651600423137	33.82312925170068	207.5042741698455	CX3CR1;PAG1	0.07147025028139635	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	NFATC1	1.1458746970419833
3	NFKB1 mouse	0.018073322130463105	4.188775510204081	16.81088959163861	CEBPB;PDK4;PLA2G4A;TLR2	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	NFKB1	0.7518495009136309
4	NFKB2 human	0.029630963394411815	40.19191919191919	141.432767389918	CDK6	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	NFKB2	0.7518495009136309
5	ETV5 mouse	0.029630963394411815	40.19191919191919	141.432767389918	ELMO1	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	ETV5	0.7518495009136309
6	MEF2A mouse	0.03448424920041465	33.49158249158249	112.77461836050252	MEF2A	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	MEF2A	0.7518495009136309
7	SIN3A mouse	0.03448424920041465	33.49158249158249	112.77461836050252	CEBPB	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	SIN3A	0.7518495009136309
8	HDAC5 human	0.03931350415205654	28.705627705627705	92.89678500716381	MEF2A	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	HDAC5	0.7518495009136309
9	CUX1 human	0.03931350415205654	28.705627705627705	92.89678500716381	WNT5A	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	CUX1	0.7518495009136309
10	IRF2 human	0.03931350415205654	28.705627705627705	92.89678500716381	IFNGR1	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	IRF2	0.7518495009136309
11	DLX5 mouse	0.0441188457824273	25.116161616161616	78.3842312444799	WNT5A	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	DLX5	0.7518495009136309
12	SMAD7 human	0.0441188457824273	25.116161616161616	78.3842312444799	TGFBR1	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	SMAD7	0.7518495009136309
13	PPARD human	0.04890039114183046	22.32435465768799	67.37423003045056	PDK4	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	PPARD	0.7518495009136309
14	ZNF382 human	0.04890039114183046	22.32435465768799	67.37423003045056	CDK6	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	ZNF382	0.7518495009136309
15	HOXB7 human	0.04890039114183046	22.32435465768799	67.37423003045056	WNT5A	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	HOXB7	0.7518495009136309
16	MEF2A human	0.05365825675086383	20.09090909090909	58.768318421882675	MEF2A	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	MEF2A	0.7518495009136309
17	PPARD mouse	0.05365825675086383	20.09090909090909	58.768318421882675	PDK4	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	PPARD	0.7518495009136309
18	TFAP2C mouse	0.05365825675086383	20.09090909090909	58.768318421882675	CDK6	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	TFAP2C	0.7518495009136309
19	CITED2 mouse	0.05365825675086383	20.09090909090909	58.768318421882675	PDK4	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	CITED2	0.7518495009136309
20	PITX2 human	0.05365825675086383	20.09090909090909	58.768318421882675	WNT5A	0.17707224727785062	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	PITX2	0.7518495009136309
21	HDAC7 human	0.06310341209244187	16.74074074074074	46.254339159717055	MEF2A	0.17896806092466075	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	HDAC7	0.747224467354332
22	RELA human	0.06436513133938128	2.7501402918069586	7.544138732296017	CDK6;PDK4;OLR1;TLR2	0.17896806092466075	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	RELA	0.747224467354332
23	TCF3 human	0.0677909321684321	15.452214452214452	41.58695944336839	CDK6	0.17896806092466075	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	TCF3	0.747224467354332
24	EGR2 mouse	0.0677909321684321	15.452214452214452	41.58695944336839	CEBPB	0.17896806092466075	0	0	TRRUST_Transcription_Factors_2019	primary_candidate	EGR2	0.747224467354332
