gene	logFC_baseline	FDR_baseline	logFC_neuronal_filtered	FDR_neuronal_filtered	direction_same
NBPF1	-0.00358554209350964	0.979524846905174	-0.0355426041952437	0.794414368711309	TRUE
NBPF12	0.00968984237868137	0.943787835602845			
NBPF19	-0.0150204819060448	0.93028014936865	-0.0132878814993556	0.946133755566453	TRUE
NBR1	0.00388244525281308	0.979934949470907	-0.00562210523672782	0.971702518172349	FALSE
NCALD	-0.694184386095444	1.94263540411044e-05			
NCAM1	-0.608835493024678	2.03791336650875e-08	-0.657836405520419	3.43714194498229e-08	TRUE
NCAM2	-0.633162836636141	9.31765593857159e-09	-0.679346080294148	1.78136040635441e-08	TRUE
NCBP3	-0.192277797868068	0.0785302244700817	-0.173547681965517	0.15335142662924	TRUE
NCEH1	0.0397518134170611	0.798959086241973	0.0169369368468244	0.927178691149017	TRUE
NCF1	4.40889277691325e-05	0.999610833563399			
NCK1	0.0445473529562842	0.660447579343133	0.0380676836366232	0.719286364093032	TRUE
NCK1-DT	0.277908242966196	0.018707754451155	0.271881133362982	0.0285013872651808	TRUE
NCK2	0.14226685148255	0.00766997866860468	0.132302649752989	0.0187794210373856	TRUE
NCKAP1	-0.209619147247208	0.0635753314225346	-0.210467080945722	0.0948727166044687	TRUE
NCKAP1L	0.0606559154437098	0.336497064165169	0.0453311425469916	0.49999107376632	TRUE
NCKAP5	0.0271145881957515	0.689687334919307	0.0227265298589449	0.753117644421774	TRUE
NCKAP5L	0.235398155769144	0.0307663529669885	0.215729640187313	0.0816872096691983	TRUE
NCL	-0.209611936920592	0.0956637000063825	-0.218241122849211	0.0884207015705091	TRUE
NCOA1	0.0873237845618198	0.167496962367859	0.0858230455299483	0.203508744034299	TRUE
NCOA2	0.122421915504172	0.0436925375585046	0.111137293455912	0.0787636075117264	TRUE
NCOA3	0.112318379147397	0.08605328602666	0.113987589234878	0.0905292867221315	TRUE
NCOA5	0.0428338899047281	0.712503660648895	0.0062205658815836	0.962096949729779	TRUE
NCOA6	0.0344780584130786	0.747290826931091	0.0166692766497623	0.888843619256266	TRUE
NCOA7	-0.0947565992042506	0.286861706386183	-0.0964521932449588	0.318244772783902	TRUE
NCOR1	0.0410904656673688	0.573279389854736	0.0172025951384084	0.828937711105377	TRUE
NCOR2	0.0596991254331669	0.435095557524395	0.0568847032698885	0.461013678990146	TRUE
NDE1	-0.225148589356716	0.110796418479952	-0.236157144003725	0.0859600243965668	TRUE
NDFIP1	-0.0195856544786843	0.853476675278402	-0.0383044619821434	0.723842353467989	TRUE
NDRG3	-0.178544269695694	0.0667462863245529	-0.171693593589824	0.122430117945427	TRUE
NDUFA10	-0.0681861743919147	0.516319965840522	-0.0946306971489284	0.379288523319223	TRUE
NDUFAF2	-0.0561129941846035	0.718242579047575			
NDUFAF5	0.133871152475101	0.281962501407982			
NDUFAF6	0.115177302257264	0.326964922038634	0.112810059404891	0.386326081830412	TRUE
NDUFS1	-0.0587172146312562	0.595318163040242	-0.0584719240646995	0.629590634121052	TRUE
NDUFS4	0.229233067055445	0.0222279795671652	0.210426642225348	0.0665589218973502	TRUE
NDUFV3	-0.235646696562817	0.0282728476792271	-0.237643054359952	0.0350271055875456	TRUE
NEAT1	0.13831033161644	0.0286838731400786	0.120802698153988	0.0619097912178258	TRUE
NEBL	-0.645812747085521	6.42669152646493e-06	-0.694970250629341	2.80034310454205e-05	TRUE
NECAB1	-0.373509727502728	0.0108655533444589			
NECTIN3	-0.0856430306973274	0.427915944290461	-0.0782018775805243	0.500738983840115	TRUE
NEDD4L	0.0501399076865672	0.5026483667624	0.0429838844682741	0.584471093553652	TRUE
NEDD9	0.0807148245359549	0.478886207832526	0.0465776203237504	0.725208100015465	TRUE
NEFL	-0.365716477971172	0.00375785111855891	-0.389582340652216	0.0091375804360332	TRUE
NEFM	-0.4688888042382	0.00147911935982712			
NEGR1	-0.646309027796742	1.04500613574691e-07	-0.667165094572528	7.19092457609549e-07	TRUE
NEK1	-0.142088561714852	0.12533056530874	-0.177135461024548	0.0565955421097904	TRUE
NEK10	0.0165271528172256	0.89953335358504	0.0219169109936121	0.874432415854687	TRUE
NEK3	0.158673888179821	0.235014084253482			
NEK6	0.0757822054387233	0.424864972012328	0.073881716815216	0.45426755797345	TRUE
NEK7	0.110850283244778	0.200628436001158	0.085480098181993	0.384996033259425	TRUE
NEK9	0.283623921521892	0.0121452859800036			
NELL2	-0.6438129250317	5.89934833347731e-07	-0.751590248124687	2.38573844031578e-07	TRUE
NEMF	-0.194362465463849	0.00523966935289266	-0.217937936528625	0.00258442743115643	TRUE
NEO1	-0.0753857501624974	0.585153039623944			
NEXMIF	-0.133844877766725	0.288464891204021	-0.135686374608265	0.320644529670556	TRUE
NF1	0.0690240188867649	0.191584332422288	0.0508676875222837	0.366420643335783	TRUE
NF2	0.0893998747773772	0.515994097530381			
NFAT5	0.0481140022935203	0.520357773174941	0.040118699860024	0.618589341777985	TRUE
NFATC2	0.146261059831596	0.0452519620875389	0.145817832491242	0.0547015342836614	TRUE
NFATC2IP	0.0483073278828699	0.737802395875474	0.00463753556261379	0.975136117764151	TRUE
NFATC3	0.104813956318014	0.124001957542962	0.0848041080067191	0.237798462045555	TRUE
NFE2L2	0.00862315494735879	0.914142564482236	0.00714907857447505	0.937659358491818	TRUE
NFIA	0.0478020736223894	0.561409307582936	0.0398456739661934	0.653721965809558	TRUE
NFIC	-0.0721049443932913	0.283237440788906	-0.0843512461933266	0.229528503207576	TRUE
NFKB1	0.103600818210536	0.268891267664013	0.109281128862163	0.27606902449169	TRUE
NFX1	-0.060438139356178	0.532020385088528	-0.0798439902787284	0.397873411251775	TRUE
NFYC	0.0745436804573962	0.565222369295473	0.0935518805135604	0.481635560266196	TRUE
NGLY1	0.115557206405432	0.32292491511964	0.112543345483323	0.426314956677293	TRUE
NHLRC2	-0.0123147395480824	0.912845280528382	-0.0121654842932885	0.92253616469648	TRUE
NHSL1	0.211909897505958	0.0105091287392381	0.200486565807139	0.0226180301671789	TRUE
NIN	-0.186691310068483	0.0270929196545214	-0.179325625577085	0.042658354581831	TRUE
NIPAL2	-0.143436154145046	0.334382357569261			
NIPBL	0.0882895107676068	0.0631616192492363	0.0757883123330142	0.118100308709068	TRUE
NIPSNAP2	0.0160048330312572	0.910057559457513	-0.00120562447171552	0.992731262294183	FALSE
NISCH	-0.15147651435709	0.117869044821295	-0.191971978478462	0.0527948670237794	TRUE
NKAIN2	-0.665092690315154	1.55450698530582e-10	-0.67863458376609	2.89349236158803e-09	TRUE
NKTR	-0.360309411889017	5.78749272140369e-06	-0.381222128765502	2.79882620284531e-06	TRUE
NLGN1	-0.652705369529229	1.11673352446763e-07	-0.682711183627817	9.09862581210445e-07	TRUE
NLGN4Y	-0.0736231159325629	0.29690223822496	-0.0675262079368811	0.377582017063051	TRUE
NLK	0.107524564963857	0.112774196254842	0.108832470346291	0.130128144510086	TRUE
NLRP1	-0.122591184994243	0.0633720402075076	-0.161315625915904	0.0165347968383775	TRUE
NLRP3	0.0297410736350332	0.833700445705203	0.00773975009624802	0.960493956497525	TRUE
NME7	-0.188904141086447	0.145816899230761	-0.211284890229429	0.155234297863572	TRUE
NMT1	-0.300168306854878	0.00165140833373834	-0.32331730568632	0.00267700936705872	TRUE
NNT	0.0176702155115861	0.88939480726074	0.0279645459187778	0.825933439062607	TRUE
NOL10	0.0385923878841898	0.735105258461183	0.0514725655604878	0.655861418150381	TRUE
NOL4L	0.105091083994987	0.255661536900326	0.0989277277739154	0.309169148694046	TRUE
NOL8	-0.175997370695966	0.181530543494542	-0.179947524206599	0.207462519568041	TRUE
NOP58	-0.0402632930463218	0.736607044242924	-0.0417705909666337	0.732260881537871	TRUE
NORAD	-0.0663376477366086	0.653907054637936	-0.12810570720253	0.423602126105012	TRUE
NOS1AP	-0.0329770421379067	0.838246590667201			
NOTCH2	0.0649231517957994	0.670618218222149	0.106378261727451	0.542590698620647	TRUE
NPAS3	-0.44567328929379	2.42958631349618e-07	-0.52822222180099	5.27078505436614e-09	TRUE
NPAT	-0.134081654740723	0.332590079119618	-0.131521003804595	0.401363811801652	TRUE
NPC1	0.116109131876362	0.159146423164192	0.133926205769019	0.120402106600395	TRUE
NPEPPS	0.0403750224524898	0.621347510102233	0.0558976552846814	0.501631969166275	TRUE
NPIPB5	-0.107401169344902	0.300966021265593	-0.0978098289859202	0.358025842003005	TRUE
NPL	0.199948563664562	0.000916358391456443	0.193232985861914	0.0020382185295057	TRUE
NPLOC4	0.08777902090587	0.506843428015748	0.0618796344779251	0.665355746291739	TRUE
NPTN	-0.059424723635677	0.469359514329359	-0.064747055462134	0.473892631463977	TRUE
NPTXR	-0.303335204670234	0.0288215398244709	-0.372001066994365	0.0182787448495298	TRUE
NR1D2	0.0363725441844609	0.798478443368274	0.0407621799972946	0.79459259094832	TRUE
NR2C1	0.01600922567294	0.908042227441327			
NR2C2	0.102842374215826	0.398588373110557	0.0712813250451043	0.590734559937448	TRUE
NR3C1	0.0865709758871575	0.200628436001158	0.0812781265800856	0.234792302350236	TRUE
NR3C2	0.0638438440684978	0.487878824583512	0.064154731941134	0.497080458563766	TRUE
NR6A1	-0.0645706652841766	0.489794802207376	-0.0578865371439806	0.554548803146457	TRUE
NRCAM	-0.543551673150176	1.40588858153197e-08	-0.563535470050641	1.70623584425999e-08	TRUE
NRDC	0.0714311591523405	0.352480379444645	0.0707020652964057	0.38489928244291	TRUE
NRF1	0.184962123240341	0.0102858422248393	0.197817174946689	0.00560233305233287	TRUE
NRG1	-0.50206099378288	2.31418056208052e-05	-0.5265644136271	6.96777822662731e-05	TRUE
NRG3	-0.723382452981408	1.54113292752999e-13	-0.673930736284782	2.33835333159436e-11	TRUE
NRGN	-0.361756881414565	0.000265235746778246	-0.414079348246316	0.000229950729791518	TRUE
NRIP1	0.172809897620958	0.0097944053046743	0.160715638616129	0.0214778369183651	TRUE
NRP1	0.125372513521942	0.229861549335099	0.103252274786936	0.406059763115744	TRUE
NRP2	0.0693944324897007	0.532020385088528	0.0702652422885687	0.55533281472345	TRUE
NRXN1	-0.625322687672542	1.9596613475883e-08	-0.651583575937593	5.48406561634519e-08	TRUE
NRXN3	-0.546176479316773	2.54766791099806e-10	-0.550268055739644	1.36611500793589e-08	TRUE
NSD1	-0.0949984216100413	0.114861482877037	-0.104361072419429	0.0971452102546227	TRUE
NSD2	-0.220768726163975	0.0130487503828283	-0.22943251766221	0.0137642672597008	TRUE
NSD3	-0.0446368875275423	0.61935554774584	-0.0519857525655954	0.583394149745547	TRUE
NSF	0.0533691219960506	0.487323495697331	0.0596157898586399	0.444147391754597	TRUE
NSL1	0.194391821009636	0.0146671340492564	0.187538803624214	0.0255700995992522	TRUE
NSMAF	0.0921630700658392	0.405024293649682	0.0978149095079662	0.426223887966553	TRUE
NSMCE2	0.149857416040121	0.0228462757742745	0.151336732443793	0.0131356204318275	TRUE
NSRP1	0.00475345325296027	0.964009247219091	-0.00613028812296505	0.95774129479223	FALSE
NSUN6	-0.213877277751925	0.0785302244700817	-0.23107240853063	0.0717120406926775	TRUE
NT5C2	0.0206445308680659	0.810396352985057	0.0255601347901919	0.759737372291966	TRUE
NTM	-0.507437304140372	1.52502342922296e-07	-0.582671995443963	2.74965460815329e-08	TRUE
NTRK2	-0.606312353568297	3.82810141234538e-08	-0.647460715690612	8.44711100688366e-08	TRUE
NTRK3	-0.565271282214753	7.04868641133128e-05			
NUAK1	0.0483472665562188	0.522498530630116	0.0470948375416383	0.537048044351627	TRUE
NUBPL	0.0320349490064607	0.78476595888212	0.0138407748394604	0.914937401370697	TRUE
NUCKS1	-0.22646879661045	0.00332775268592379	-0.239145223749073	0.00282063112465242	TRUE
NUDCD3	0.0704784599205614	0.441177686946183	0.0836755296099199	0.386326081830412	TRUE
NUDT3	0.00496125106255787	0.968333991625628	0.00729227380954287	0.95774129479223	TRUE
NUFIP2	0.087667309666492	0.186856083190415	0.0899175007991847	0.188389406274292	TRUE
NUMA1	-0.052654105723237	0.629331859346268	-0.0593060437203483	0.591563056371743	TRUE
NUMB	0.157438758919685	0.00531918839166258	0.1528004024811	0.00919438812206782	TRUE
NUP153	0.136848856559591	0.234054981971884	0.150951762439513	0.207864211868402	TRUE
NUP160	0.0567384416416498	0.628134303173809	0.0471067862979211	0.717313616204273	TRUE
NUP214	0.134392481117378	0.118472320920202	0.13018808562799	0.147434703081412	TRUE
NUP50-DT	0.127801844618362	0.266966833292321	0.144018853656402	0.247100095630928	TRUE
NUP58	0.320462032084196	0.0025155556374644			
NUP93	0.0394221426456211	0.819037151083137	0.0297575965822725	0.889584004098714	TRUE
NUP98	0.00519019411086729	0.968736867320531	0.0175546745687354	0.905239891071517	TRUE
NUPL2	0.120679007726158	0.260945553285172	0.100738383856851	0.396047146095715	TRUE
NUS1	-0.0969568345802507	0.507411475356543			
NUTM2A-AS1	0.138407065156933	0.0283223228041664	0.147600780950741	0.0235507428342337	TRUE
NUTM2B-AS1	0.160887936606764	0.0602487291156535	0.161864779454166	0.0791206821534621	TRUE
NVL	0.0641727722973925	0.553081382220037	0.0621549515325639	0.584585726421599	TRUE
NXN	-0.00787256187423672	0.937131462369669	-0.020061391506667	0.838090483266332	TRUE
OCIAD1	-0.0281712487948968	0.809480976529541	-0.0237803679758006	0.851454773979353	TRUE
ODF2L	-0.16199230445503	0.156050813591391	-0.192955629537277	0.0997920934931768	TRUE
ODR4	-0.0257994137604714	0.867822295169708	-0.0163453740179748	0.931786022915406	TRUE
OFD1	-0.0356586852689024	0.747290826931091	-0.037894013273756	0.727364360576109	TRUE
OGA	-0.0305832439182409	0.694624473749673	-0.0336967818846064	0.66900779202684	TRUE
OGDH	0.124054523579423	0.277284956920111	0.0885184783130261	0.502919418060825	TRUE
OGFRL1	0.166112011971351	0.016789609943475	0.162680994907697	0.0315902571857126	TRUE
OGT	0.0530001508733072	0.580915506661702	0.0244450813053243	0.814114901867998	TRUE
OLA1	0.0649933445980387	0.585153039623944	0.103196229212481	0.387663260161597	TRUE
OLFM1	-0.355734189592692	0.00475788820887515	-0.427015886565973	0.00349658802450498	TRUE
OLR1	0.273632321956447	0.00106208899485607	0.263661149985431	0.00310541591115967	TRUE
OPA1	0.0439553308806051	0.58378165171246	0.0372284562211071	0.653721965809558	TRUE
OPCML	-0.583250078069862	1.28994837189951e-08	-0.613773285069344	4.73136366126733e-08	TRUE
OPHN1	-0.195707255877713	0.0445521307754223	-0.20967090186232	0.0430982890230804	TRUE
OR3A2	-0.187965585579118	0.137254091090949	-0.201464941974483	0.126576090120204	TRUE
ORC2	0.0615942434305236	0.627617782331024	0.0712650404146696	0.584471093553652	TRUE
ORC4	0.0979843202742997	0.421083661709415	0.105725331985335	0.43232339648281	TRUE
OS9	-0.111527895816005	0.333826697262858	-0.107897771401642	0.392901719072539	TRUE
OSBPL11	0.0835560013430187	0.353857861371358	0.0727799724550803	0.44254537678002	TRUE
OSBPL1A	-0.065985816968693	0.398588373110557	-0.0474857211588748	0.558053406535273	TRUE
OSBPL3	0.11715636057489	0.110498486656698	0.128342328277657	0.0986178522842881	TRUE
OSBPL6	0.170498650812672	0.0266321415582168	0.138892667079315	0.0948727166044687	TRUE
OSBPL8	0.0148692175428655	0.87903098988121	0.00817401635079118	0.937659358491818	TRUE
OSBPL9	0.0944147909697198	0.277916154398207	0.0842347239476627	0.364073238641562	TRUE
OSTF1	0.189669935007483	0.0198276808018555	0.164485543731328	0.0473647341125746	TRUE
OTUD4	-0.0206440030790268	0.886903694777581	-0.0333859266556175	0.821213173066948	TRUE
OTUD7A	-0.51081277672314	9.67834552253746e-06	-0.566015970768717	4.6357139602803e-06	TRUE
OTULIN	0.106015890369408	0.390967231940613	0.10733057412383	0.34295962765306	TRUE
OTULINL	0.0248376182813531	0.797376619008855	0.0219482544569437	0.826636988148644	TRUE
OXCT1	-0.0678373928433372	0.617144155459743			
OXR1	0.0330867531384191	0.613576859183396	0.0177863091097376	0.811680837270757	TRUE
OXSR1	-0.0484280556825978	0.675847509707811	-0.0491900597283867	0.708165247327693	TRUE
P2RX4	0.0853988082169951	0.462278134857392	0.0949560313559239	0.379288523319223	TRUE
P2RX7	0.0440571539325591	0.64209240496653	0.0115032607534686	0.914937401370697	TRUE
P2RY12	0.161126682928217	0.00182520643805125	0.152615298120294	0.00483643574250623	TRUE
P2RY13	0.224266618128485	0.0387296515186767	0.227571270504626	0.0617702061813468	TRUE
P3H2	0.197188471360908	0.0142574904880054	0.19473502580065	0.0221275621866241	TRUE
P4HA1	0.253813612234774	0.000507704952489605	0.269477435387581	0.000895514976968241	TRUE
PABPC1	0.220684544610009	0.0035363870775094	0.208453263266328	0.00684592458807621	TRUE
PABPC4	-0.0412866722478735	0.772404460439859	-0.0674195624475877	0.659392227657465	TRUE
PABPN1	-0.0503833613080674	0.73355551921869	-0.00843733052307602	0.961377688506614	TRUE
PACRGL	-0.133530016926688	0.353364711530717	-0.148822407908884	0.347805540381431	TRUE
PACS1	-0.00424648453247508	0.955039602577707	-0.0166708744034585	0.829116050162777	TRUE
PACS2	-0.0828179764675055	0.27803842324771	-0.0965204397304716	0.220884148431484	TRUE
PACSIN2	0.077032497535516	0.270458069335093	0.0643722993628675	0.379794864036385	TRUE
PADI2	0.193825983658135	0.0785302244700817	0.227186144511779	0.0463062319949527	TRUE
PAFAH1B1	-0.0220962989564695	0.755511423377958	-0.0185385860269576	0.799784562570239	TRUE
PAG1	0.189444595942831	0.0014472635937946	0.16784984502013	0.00456055358897416	TRUE
PAIP2	-0.074129878318225	0.619644603733713	-0.0510540107071167	0.748346071777711	TRUE
PAK1	0.0590222369169396	0.44446200182438	0.0550343181224654	0.49999107376632	TRUE
PAK2	0.0746807442687338	0.353364711530717	0.0685579150998022	0.43232339648281	TRUE
PAK3	-0.445804785249311	0.00261153193159493	-0.538505128161274	0.00186334370087097	TRUE
PALD1	0.0822777646220729	0.161099110085578	0.0538102568262744	0.387663260161597	TRUE
PAN3	0.173365098192739	0.00344216675320383	0.167678432631385	0.00626114939334175	TRUE
PANK2	-0.023167248204179	0.792986504430347	-0.0225986382403265	0.801017656213501	TRUE
PAPOLA	0.197357072674845	0.00256514466360854	0.187144873778882	0.00696975821771439	TRUE
PARD3B	-0.0857696693285321	0.519590468406141	-0.102973657263192	0.476801988492408	TRUE
PARG	0.0867609869804769	0.334059911984582	0.0801410187660418	0.395349474615012	TRUE
PARN	0.0477287347247544	0.614171720107569	0.0470091253147668	0.63310262300026	TRUE
PARP1	-0.249383909874232	0.0535291978676753			
PARP14	-0.231155127517979	0.0025155556374644	-0.23922310262937	0.0035587241502639	TRUE
PARP4	0.182690621029567	0.0156208277395897	0.179454225006031	0.0248833291229638	TRUE
PARP8	0.170565652711806	0.0127054589579053	0.147865857406912	0.0406470837533122	TRUE
PARP9	0.0564537798357314	0.616237772552495	0.0457306551000078	0.708165247327693	TRUE
PARVG	0.147544079490156	0.09113643847483	0.142031671468061	0.130112671082043	TRUE
PAXBP1	-0.123894337627275	0.238380322180651	-0.132719206296484	0.209741939231012	TRUE
PBRM1	-0.0520656228532396	0.421004611380773	-0.0680413268994241	0.289677783261781	TRUE
PBX1	-0.35596012561235	0.000383211128891169	-0.364736183307472	0.000516342356287563	TRUE
PBX3	0.180563621029202	0.0631616192492363	0.189051856163894	0.0750630482101914	TRUE
PCBD2	0.249908643355437	0.0640292907001299			
PCBP2	0.0389161402815059	0.673299398598159	0.0295171255047541	0.770369724524158	TRUE
PCCA	0.0952759742353105	0.133146778856173	0.0812228241522732	0.214963163387832	TRUE
PCDH15	-0.670931809669142	4.9131562143416e-07			
PCDH7	-0.530042298006853	2.42958631349618e-07	-0.535903406129979	2.80718359604775e-06	TRUE
PCDH9	-0.653141559733367	2.22326927297938e-09	-0.730248136140703	7.17169086485571e-12	TRUE
